taxon_id,scientific_name,timestamp,latitude,longitude,depth,source
127027,Thunnus albacares,2026-06-25 17:48:52,13.080829951227686,80.6325721912959,45.0,OBIS_Demo
127027,Thunnus albacares,2026-06-25 17:48:52,13.231912341562804,80.97359261016206,100.0,OBIS_Demo
127021,Rastrelliger kanagurta,2026-06-25 17:48:52,13.030675166026874,80.33618601373907,10.0,OBIS_Demo
137094,Delphinus delphis,2026-06-25 17:48:52,13.282230618398275,81.0177070460621,5.0,OBIS_Demo
127027,Thunnus albacares,2026-06-27 17:48:52,13.13002123420664,80.56815309019791,45.0,OBIS_Demo
127027,Thunnus albacares,2026-06-27 17:48:52,13.257729878932679,80.9558707911488,100.0,OBIS_Demo
127021,Rastrelliger kanagurta,2026-06-27 17:48:52,13.002960872891798,80.26035102999948,10.0,OBIS_Demo
137094,Delphinus delphis,2026-06-27 17:48:52,13.265396114927281,81.08239032305544,5.0,OBIS_Demo
127027,Thunnus albacares,2026-06-29 17:48:52,13.14061151418397,80.59485107438289,45.0,OBIS_Demo
127027,Thunnus albacares,2026-06-29 17:48:52,13.27573489392568,81.00961794128929,100.0,OBIS_Demo
127021,Rastrelliger kanagurta,2026-06-29 17:48:52,13.003174865434138,80.29237338458788,10.0,OBIS_Demo
137094,Delphinus delphis,2026-06-29 17:48:52,13.157333079890632,80.95494286584001,5.0,OBIS_Demo
127027,Thunnus albacares,2026-07-01 17:48:52,13.11734208541714,80.63056010131746,45.0,OBIS_Demo
127027,Thunnus albacares,2026-07-01 17:48:52,13.268397230071844,80.93359871629131,100.0,OBIS_Demo
127021,Rastrelliger kanagurta,2026-07-01 17:48:52,12.960520401082086,80.33873520060949,10.0,OBIS_Demo
137094,Delphinus delphis,2026-07-01 17:48:52,13.193107886337925,81.05665212719143,5.0,OBIS_Demo
127027,Thunnus albacares,2026-07-03 17:48:52,13.078422106403623,80.59332942177811,45.0,OBIS_Demo
127027,Thunnus albacares,2026-07-03 17:48:52,13.149104646393315,81.02856984366653,100.0,OBIS_Demo
127021,Rastrelliger kanagurta,2026-07-03 17:48:52,13.027535780112915,80.31826157411572,10.0,OBIS_Demo
137094,Delphinus delphis,2026-07-03 17:48:52,13.116361210062061,80.9583940147607,5.0,OBIS_Demo
127027,Thunnus albacares,2026-07-05 17:48:52,13.11241266006387,80.59669850911486,45.0,OBIS_Demo
127027,Thunnus albacares,2026-07-05 17:48:52,13.240773161750306,81.0695621839893,100.0,OBIS_Demo
127021,Rastrelliger kanagurta,2026-07-05 17:48:52,13.036387749282355,80.2729851515577,10.0,OBIS_Demo
137094,Delphinus delphis,2026-07-05 17:48:52,13.206976196271079,80.92656471955311,5.0,OBIS_Demo
127027,Thunnus albacares,2026-07-07 17:48:52,13.129012884794012,80.61761415568009,45.0,OBIS_Demo
127027,Thunnus albacares,2026-07-07 17:48:52,13.262243693240585,81.03370293234735,100.0,OBIS_Demo
127021,Rastrelliger kanagurta,2026-07-07 17:48:52,12.988953148531754,80.32888859712327,10.0,OBIS_Demo
137094,Delphinus delphis,2026-07-07 17:48:52,13.2692966360585,81.09123786578415,5.0,OBIS_Demo
127027,Thunnus albacares,2026-07-09 17:48:52,13.06951479381095,80.57913796963278,45.0,OBIS_Demo
127027,Thunnus albacares,2026-07-09 17:48:52,13.205516049496344,81.06809585020346,100.0,OBIS_Demo
127021,Rastrelliger kanagurta,2026-07-09 17:48:52,13.02824096389122,80.27370816171289,10.0,OBIS_Demo
137094,Delphinus delphis,2026-07-09 17:48:52,13.154074651720023,81.07109258835456,5.0,OBIS_Demo
127027,Thunnus albacares,2026-07-11 17:48:52,13.093778879519146,80.59013816503713,45.0,OBIS_Demo
127027,Thunnus albacares,2026-07-11 17:48:52,13.272171732997752,80.99095466867745,100.0,OBIS_Demo
127021,Rastrelliger kanagurta,2026-07-11 17:48:52,13.031410098471085,80.26381946809487,10.0,OBIS_Demo
137094,Delphinus delphis,2026-07-11 17:48:52,13.193035049489229,81.00694003210184,5.0,OBIS_Demo
127027,Thunnus albacares,2026-07-13 17:48:52,13.107068732444832,80.5786494880579,45.0,OBIS_Demo
127027,Thunnus albacares,2026-07-13 17:48:52,13.228386607766426,80.9820994847243,100.0,OBIS_Demo
127021,Rastrelliger kanagurta,2026-07-13 17:48:52,13.018172479036972,80.28265124610316,10.0,OBIS_Demo
137094,Delphinus delphis,2026-07-13 17:48:52,13.125462422935843,80.90303996261186,5.0,OBIS_Demo
127027,Thunnus albacares,2026-07-15 17:48:52,13.13204080276248,80.62261267643059,45.0,OBIS_Demo
127027,Thunnus albacares,2026-07-15 17:48:52,13.121958069567347,80.98282263235303,100.0,OBIS_Demo
127021,Rastrelliger kanagurta,2026-07-15 17:48:52,12.971109670497823,80.295227439725,10.0,OBIS_Demo
137094,Delphinus delphis,2026-07-15 17:48:52,13.291904603181964,80.9446684186321,5.0,OBIS_Demo
127027,Thunnus albacares,2026-07-17 17:48:52,13.148610512285394,80.62165095405891,45.0,OBIS_Demo
127027,Thunnus albacares,2026-07-17 17:48:52,13.168565298716963,81.03005197744636,100.0,OBIS_Demo
127021,Rastrelliger kanagurta,2026-07-17 17:48:52,12.994229046907165,80.32591752197547,10.0,OBIS_Demo
137094,Delphinus delphis,2026-07-17 17:48:52,13.23566705038763,81.07077811810099,5.0,OBIS_Demo
127027,Thunnus albacares,2026-07-19 17:48:52,13.055868934973311,80.63656067774451,45.0,OBIS_Demo
127027,Thunnus albacares,2026-07-19 17:48:52,13.23197096133914,81.06759362888798,100.0,OBIS_Demo
127021,Rastrelliger kanagurta,2026-07-19 17:48:52,12.996421351113057,80.32493282974893,10.0,OBIS_Demo
137094,Delphinus delphis,2026-07-19 17:48:52,13.112715087016317,80.91467345684316,5.0,OBIS_Demo
127027,Thunnus albacares,2026-07-21 17:48:52,13.119617176701281,80.56978521388626,45.0,OBIS_Demo
127027,Thunnus albacares,2026-07-21 17:48:52,13.158370540598675,80.95950294196166,100.0,OBIS_Demo
127021,Rastrelliger kanagurta,2026-07-21 17:48:52,13.0330663512742,80.28506473820431,10.0,OBIS_Demo
137094,Delphinus delphis,2026-07-21 17:48:52,13.173778412832515,80.99481591377254,5.0,OBIS_Demo
127027,Thunnus albacares,2026-07-23 17:48:52,13.051953403720795,80.6342413593962,45.0,OBIS_Demo
127027,Thunnus albacares,2026-07-23 17:48:52,13.25022338636844,81.07612662198758,100.0,OBIS_Demo
127021,Rastrelliger kanagurta,2026-07-23 17:48:52,13.022051221050914,80.29497258660534,10.0,OBIS_Demo
137094,Delphinus delphis,2026-07-23 17:48:52,13.211503972773196,81.06545792945515,5.0,OBIS_Demo
127027,Thunnus albacares,2026-07-25 17:48:52,13.132965881459272,80.64165639695642,45.0,OBIS_Demo
127027,Thunnus albacares,2026-07-25 17:48:52,13.221656792707595,81.02680369770175,100.0,OBIS_Demo
127021,Rastrelliger kanagurta,2026-07-25 17:48:52,12.965579504953102,80.2932661867986,10.0,OBIS_Demo
137094,Delphinus delphis,2026-07-25 17:48:52,13.164276541784096,80.92811629764117,5.0,OBIS_Demo
127027,Thunnus albacares,2026-07-27 17:48:52,13.064042317668939,80.6495974378889,45.0,OBIS_Demo
127027,Thunnus albacares,2026-07-27 17:48:52,13.252463898154593,81.0206574067417,100.0,OBIS_Demo
127021,Rastrelliger kanagurta,2026-07-27 17:48:52,13.027845204530538,80.30011894311293,10.0,OBIS_Demo
137094,Delphinus delphis,2026-07-27 17:48:52,13.102815345729677,80.99141437429145,5.0,OBIS_Demo
127027,Thunnus albacares,2026-07-29 17:48:52,13.070335036067295,80.63647180599165,45.0,OBIS_Demo
127027,Thunnus albacares,2026-07-29 17:48:52,13.195664908626913,81.05541432932806,100.0,OBIS_Demo
127021,Rastrelliger kanagurta,2026-07-29 17:48:52,13.00871053484291,80.29267736016571,10.0,OBIS_Demo
137094,Delphinus delphis,2026-07-29 17:48:52,13.298697274161354,81.04541199682099,5.0,OBIS_Demo
127027,Thunnus albacares,2026-07-31 17:48:52,13.072732460456223,80.5859240766357,45.0,OBIS_Demo
127027,Thunnus albacares,2026-07-31 17:48:52,13.156647173478568,81.04869776346185,100.0,OBIS_Demo
127021,Rastrelliger kanagurta,2026-07-31 17:48:52,13.034375158177525,80.29017947191001,10.0,OBIS_Demo
137094,Delphinus delphis,2026-07-31 17:48:52,13.142607983688487,80.94622273860138,5.0,OBIS_Demo
127027,Thunnus albacares,2026-08-02 17:48:52,13.108505472066875,80.60165564285326,45.0,OBIS_Demo
127027,Thunnus albacares,2026-08-02 17:48:52,13.275355156643158,80.99390242218911,100.0,OBIS_Demo
127021,Rastrelliger kanagurta,2026-08-02 17:48:52,13.023758568695012,80.33484374379572,10.0,OBIS_Demo
137094,Delphinus delphis,2026-08-02 17:48:52,13.172544428248226,81.01593812372417,5.0,OBIS_Demo
127027,Thunnus albacares,2026-08-04 17:48:52,13.144020720900723,80.62455204373141,45.0,OBIS_Demo
127027,Thunnus albacares,2026-08-04 17:48:52,13.171965994418805,81.06343436607517,100.0,OBIS_Demo
127021,Rastrelliger kanagurta,2026-08-04 17:48:52,13.029645203155978,80.2746418666752,10.0,OBIS_Demo
137094,Delphinus delphis,2026-08-04 17:48:52,13.263362901888986,80.97455465864103,5.0,OBIS_Demo
127027,Thunnus albacares,2026-08-06 17:48:52,13.056926926247218,80.64087857565414,45.0,OBIS_Demo
127027,Thunnus albacares,2026-08-06 17:48:52,13.236590981323179,80.97909879094773,100.0,OBIS_Demo
127021,Rastrelliger kanagurta,2026-08-06 17:48:52,13.001314639237666,80.31967944450774,10.0,OBIS_Demo
137094,Delphinus delphis,2026-08-06 17:48:52,13.299967120122075,80.9694109289253,5.0,OBIS_Demo
127027,Thunnus albacares,2026-08-08 17:48:52,13.1165372845714,80.58922138885931,45.0,OBIS_Demo
127027,Thunnus albacares,2026-08-08 17:48:52,13.204660915929498,81.02688596178992,100.0,OBIS_Demo
127021,Rastrelliger kanagurta,2026-08-08 17:48:52,13.029458974095096,80.3319901607455,10.0,OBIS_Demo
137094,Delphinus delphis,2026-08-08 17:48:52,13.280530461532047,80.99954057341243,5.0,OBIS_Demo
127027,Thunnus albacares,2026-08-10 17:48:52,13.067101681122919,80.61420497490226,45.0,OBIS_Demo
127027,Thunnus albacares,2026-08-10 17:48:52,13.204309060648313,81.0735135778875,100.0,OBIS_Demo
127021,Rastrelliger kanagurta,2026-08-10 17:48:52,13.02015950283226,80.26529919728992,10.0,OBIS_Demo
137094,Delphinus delphis,2026-08-10 17:48:52,13.15367108794491,80.92572097347278,5.0,OBIS_Demo
127027,Thunnus albacares,2026-08-12 17:48:52,13.075342837841838,80.64532542781026,45.0,OBIS_Demo
127027,Thunnus albacares,2026-08-12 17:48:52,13.249377251500633,80.95930584020287,100.0,OBIS_Demo
127021,Rastrelliger kanagurta,2026-08-12 17:48:52,12.998641341761498,80.31502561160923,10.0,OBIS_Demo
137094,Delphinus delphis,2026-08-12 17:48:52,13.111582162894337,81.0451252962749,5.0,OBIS_Demo
127027,Thunnus albacares,2026-08-14 17:48:52,13.147096110660978,80.64252026170297,45.0,OBIS_Demo
127027,Thunnus albacares,2026-08-14 17:48:52,13.248791933758032,80.94048916102885,100.0,OBIS_Demo
127021,Rastrelliger kanagurta,2026-08-14 17:48:52,13.021259786270182,80.29381254385837,10.0,OBIS_Demo
137094,Delphinus delphis,2026-08-14 17:48:52,13.14062212765279,80.92732052050543,5.0,OBIS_Demo
127027,Thunnus albacares,2026-08-16 17:48:52,13.07304911519988,80.6021096268623,45.0,OBIS_Demo
127027,Thunnus albacares,2026-08-16 17:48:52,13.248261393286706,80.98609866597083,100.0,OBIS_Demo
127021,Rastrelliger kanagurta,2026-08-16 17:48:52,12.992499836608236,80.26154152494088,10.0,OBIS_Demo
137094,Delphinus delphis,2026-08-16 17:48:52,13.106582043079447,80.96116276994648,5.0,OBIS_Demo
127027,Thunnus albacares,2026-08-18 17:48:52,13.146594493646917,80.59499170671687,45.0,OBIS_Demo
127027,Thunnus albacares,2026-08-18 17:48:52,13.263994839344543,81.07421792439625,100.0,OBIS_Demo
127021,Rastrelliger kanagurta,2026-08-18 17:48:52,12.96740394288809,80.30071656435234,10.0,OBIS_Demo
137094,Delphinus delphis,2026-08-18 17:48:52,13.12381803228783,80.92481063744154,5.0,OBIS_Demo
127027,Thunnus albacares,2026-08-20 17:48:52,13.143083899698041,80.62264828644547,45.0,OBIS_Demo
127027,Thunnus albacares,2026-08-20 17:48:52,13.19440775253899,81.04772925967252,100.0,OBIS_Demo
127021,Rastrelliger kanagurta,2026-08-20 17:48:52,13.037071863432207,80.29874112985891,10.0,OBIS_Demo
137094,Delphinus delphis,2026-08-20 17:48:52,13.166947149512197,80.91118205629364,5.0,OBIS_Demo
127027,Thunnus albacares,2026-08-22 17:48:52,13.075894171071125,80.5500079152792,45.0,OBIS_Demo
127027,Thunnus albacares,2026-08-22 17:48:52,13.21693448938468,80.97942862176596,100.0,OBIS_Demo
127021,Rastrelliger kanagurta,2026-08-22 17:48:52,13.028445060860115,80.33249418985758,10.0,OBIS_Demo
137094,Delphinus delphis,2026-08-22 17:48:52,13.21469851075487,81.02306501475202,5.0,OBIS_Demo
127027,Thunnus albacares,2026-08-24 17:48:52,13.104995998061469,80.56237532444234,45.0,OBIS_Demo
127027,Thunnus albacares,2026-08-24 17:48:52,13.262239807985809,80.94516493072305,100.0,OBIS_Demo
127021,Rastrelliger kanagurta,2026-08-24 17:48:52,13.037882622752395,80.30060515103382,10.0,OBIS_Demo
137094,Delphinus delphis,2026-08-24 17:48:52,13.204891586892286,81.05778059317346,5.0,OBIS_Demo
127027,Thunnus albacares,2026-08-26 17:48:52,13.140492286560749,80.5645821283237,45.0,OBIS_Demo
127027,Thunnus albacares,2026-08-26 17:48:52,13.197493904618275,81.0676300218564,100.0,OBIS_Demo
127021,Rastrelliger kanagurta,2026-08-26 17:48:52,12.97838041757503,80.30450935023292,10.0,OBIS_Demo
137094,Delphinus delphis,2026-08-26 17:48:52,13.106369061583411,80.9836327231736,5.0,OBIS_Demo
127027,Thunnus albacares,2026-08-28 17:48:52,13.068841683488863,80.62372683192179,45.0,OBIS_Demo
127027,Thunnus albacares,2026-08-28 17:48:52,13.179167269120722,80.9266973858669,100.0,OBIS_Demo
127021,Rastrelliger kanagurta,2026-08-28 17:48:52,13.0213217386117,80.27713558545096,10.0,OBIS_Demo
137094,Delphinus delphis,2026-08-28 17:48:52,13.119105461009784,81.00802604540603,5.0,OBIS_Demo
